"iso_code","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units"
"NIC","Nicaragua","2020-03-24",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-25",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-26",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-27",2,0,0,0,0.302,0,0,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-28",2,0,1,1,0.302,0,0.151,0.151,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-29",4,2,1,0,0.604,0.302,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-30",4,0,1,0,0.604,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-03-31",4,0,1,0,0.604,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-01",4,0,1,0,0.604,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-02",5,1,1,0,0.755,0.151,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-03",5,0,1,0,0.755,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-04",5,0,1,0,0.755,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-05",5,0,1,0,0.755,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-06",5,0,1,0,0.755,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-07",6,1,1,0,0.906,0.151,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-08",6,0,1,0,0.906,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-09",6,0,1,0,0.906,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-10",6,0,1,0,0.906,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-11",7,1,1,0,1.057,0.151,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-12",7,0,1,0,1.057,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-13",9,2,1,0,1.359,0.302,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-14",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-15",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-16",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-17",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-18",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-19",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-20",9,0,1,0,1.359,0,0.151,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-21",9,0,2,1,1.359,0,0.302,0.151,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-22",10,1,2,0,1.51,0.151,0.302,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-23",10,0,2,0,1.51,0,0.302,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-24",10,0,2,0,1.51,0,0.302,0,NA,NA,NA,NA,""
"NIC","Nicaragua","2020-04-25",11,1,3,1,1.66,0.151,0.453,0.151,NA,NA,NA,NA,""
"NGA","Nigeria","2019-12-31",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-01",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-02",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-03",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-04",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-05",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-06",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-07",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-08",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-09",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-12",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-13",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-14",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-15",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-19",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-20",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-21",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-24",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-27",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-28",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-29",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-30",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-01-31",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-01",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-02",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-03",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-04",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-05",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-06",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-07",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-08",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-09",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-12",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-13",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-14",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-15",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-19",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-20",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-21",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-24",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-27",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-28",1,1,0,0,0.005,0.005,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-02-29",1,0,0,0,0.005,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-01",1,0,0,0,0.005,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-02",1,0,0,0,0.005,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-10",2,1,0,0,0.01,0.005,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-15",2,0,0,0,0.01,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-16",2,0,0,0,0.01,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-17",2,0,0,0,0.01,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-18",3,1,0,0,0.015,0.005,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-19",8,5,0,0,0.039,0.024,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-20",8,0,0,0,0.039,0,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-21",12,4,0,0,0.058,0.019,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-22",22,10,0,0,0.107,0.049,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-23",30,8,0,0,0.146,0.039,0,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-24",40,10,1,1,0.194,0.049,0.005,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-25",44,4,1,0,0.213,0.019,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-26",51,7,1,0,0.247,0.034,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-27",65,14,1,0,0.315,0.068,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-28",81,16,1,0,0.393,0.078,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-29",97,16,1,0,0.471,0.078,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-30",97,0,1,0,0.471,0,0.005,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-03-31",131,34,2,1,0.635,0.165,0.01,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-01",131,0,2,0,0.635,0,0.01,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-02",151,20,2,0,0.733,0.097,0.01,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-03",174,23,2,0,0.844,0.112,0.01,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-04",190,16,2,0,0.922,0.078,0.01,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-05",210,20,4,2,1.019,0.097,0.019,0.01,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-06",232,22,5,1,1.125,0.107,0.024,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-07",238,6,5,0,1.155,0.029,0.024,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-08",254,16,6,1,1.232,0.078,0.029,0.005,5000,NA,0.024,NA,"samples tested"
"NGA","Nigeria","2020-04-09",276,22,6,0,1.339,0.107,0.029,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-10",288,12,7,1,1.397,0.058,0.034,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-11",305,17,7,0,1.48,0.082,0.034,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-12",318,13,10,3,1.543,0.063,0.049,0.015,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-13",323,5,10,0,1.567,0.024,0.049,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-14",343,20,10,0,1.664,0.097,0.049,0,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-15",373,30,11,1,1.809,0.146,0.053,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-16",407,34,12,1,1.974,0.165,0.058,0.005,6649,NA,0.032,NA,"samples tested"
"NGA","Nigeria","2020-04-17",442,35,13,1,2.144,0.17,0.063,0.005,7153,504,0.035,0.002,"samples tested"
"NGA","Nigeria","2020-04-18",493,51,17,4,2.392,0.247,0.082,0.019,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-19",542,49,19,2,2.629,0.238,0.092,0.01,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-20",627,85,21,2,3.042,0.412,0.102,0.01,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-21",665,38,22,1,3.226,0.184,0.107,0.005,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-22",782,117,25,3,3.794,0.568,0.121,0.015,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-23",873,91,28,3,4.235,0.441,0.136,0.015,9522,NA,0.046,NA,"samples tested"
"NGA","Nigeria","2020-04-24",981,108,31,3,4.759,0.524,0.15,0.015,NA,NA,NA,NA,""
"NGA","Nigeria","2020-04-25",1095,114,32,1,5.312,0.553,0.155,0.005,NA,NA,NA,NA,""
"PAK","Pakistan","2019-12-31",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-01",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-02",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-03",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-04",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-05",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-06",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-07",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-08",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-09",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-12",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-13",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-14",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-15",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-19",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-20",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-21",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-24",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-27",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-28",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-29",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-30",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-01-31",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-01",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-02",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-03",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-04",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-05",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-06",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-07",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-08",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-09",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-10",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-11",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-12",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-13",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-14",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-15",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-19",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-20",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-21",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-24",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-25",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-27",2,2,0,0,0.009,0.009,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-28",2,0,0,0,0.009,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-02-29",2,0,0,0,0.009,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-01",4,2,0,0,0.018,0.009,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-02",4,0,0,0,0.018,0,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-04",5,1,0,0,0.023,0.005,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-07",6,1,0,0,0.027,0.005,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-10",16,10,0,0,0.072,0.045,0,0,NA,NA,NA,NA,""
"PAK","Pakistan","2020-03-11",16,0,0,0,0.072,0,0,0,471,NA,0.002,NA,"tests performed"
"PAK","Pakistan","2020-03-12",20,4,0,0,0.091,0.018,0,0,531,60,0.003,0,"tests performed"
"PAK","Pakistan","2020-03-13",21,1,0,0,0.095,0.005,0,0,609,78,0.003,0,"tests performed"
"PAK","Pakistan","2020-03-14",21,0,0,0,0.095,0,0,0,684,75,0.003,0,"tests performed"
"PAK","Pakistan","2020-03-15",30,9,0,0,0.136,0.041,0,0,833,149,0.004,0.001,"tests performed"
"PAK","Pakistan","2020-03-16",31,1,0,0,0.14,0.005,0,0,1125,292,0.005,0.001,"tests performed"
"PAK","Pakistan","2020-03-17",187,156,0,0,0.847,0.706,0,0,1141,16,0.005,0,"tests performed"
"PAK","Pakistan","2020-03-18",187,0,0,0,0.847,0,0,0,2163,1022,0.01,0.005,"tests performed"
"PAK","Pakistan","2020-03-19",302,115,0,0,1.367,0.521,0,0,3410,1247,0.016,0.006,"tests performed"
"PAK","Pakistan","2020-03-20",478,176,2,2,2.164,0.797,0.009,0.009,4001,591,0.019,0.003,"tests performed"
"PAK","Pakistan","2020-03-21",495,17,3,1,2.241,0.077,0.014,0.005,5225,1224,0.025,0.006,"tests performed"
"PAK","Pakistan","2020-03-22",646,151,3,0,2.925,0.684,0.014,0,5444,219,0.026,0.001,"tests performed"
"PAK","Pakistan","2020-03-23",784,138,5,2,3.549,0.625,0.023,0.009,5857,413,0.028,0.002,"tests performed"
"PAK","Pakistan","2020-03-24",887,103,6,1,4.016,0.466,0.027,0.005,6123,266,0.029,0.001,"tests performed"
"PAK","Pakistan","2020-03-25",991,104,7,1,4.486,0.471,0.032,0.005,6449,326,0.031,0.002,"tests performed"
"PAK","Pakistan","2020-03-26",1057,66,8,1,4.785,0.299,0.036,0.005,7835,1386,0.038,0.007,"tests performed"
"PAK","Pakistan","2020-03-27",1197,140,9,1,5.419,0.634,0.041,0.005,13231,5396,0.063,0.026,"tests performed"
"PAK","Pakistan","2020-03-28",1197,0,9,0,5.419,0,0.041,0,14336,1105,0.069,0.005,"tests performed"
"PAK","Pakistan","2020-03-29",1408,211,11,2,6.374,0.955,0.05,0.009,14748,412,0.071,0.002,"tests performed"
"PAK","Pakistan","2020-03-30",1526,118,13,2,6.908,0.534,0.059,0.009,15683,935,0.075,0.004,"tests performed"
"PAK","Pakistan","2020-03-31",1625,99,18,5,7.357,0.448,0.081,0.023,15967,284,0.077,0.001,"tests performed"
"PAK","Pakistan","2020-04-01",2039,414,26,8,9.231,1.874,0.118,0.036,17324,1357,0.083,0.007,"tests performed"
"PAK","Pakistan","2020-04-02",2291,252,31,5,10.372,1.141,0.14,0.023,30308,12984,0.145,0.062,"tests performed"
"PAK","Pakistan","2020-04-03",2291,0,31,0,10.372,0,0.14,0,32930,2622,0.158,0.013,"tests performed"
"PAK","Pakistan","2020-04-04",2291,0,31,0,10.372,0,0.14,0,34885,1955,0.167,0.009,"tests performed"
"PAK","Pakistan","2020-04-05",2450,159,35,4,11.091,0.72,0.158,0.018,35875,990,0.172,0.005,"tests performed"
"PAK","Pakistan","2020-04-06",3277,827,50,15,14.835,3.744,0.226,0.068,39183,3308,0.188,0.016,"tests performed"
"PAK","Pakistan","2020-04-07",3864,587,54,4,17.493,2.657,0.244,0.018,42159,2976,0.202,0.014,"tests performed"
"PAK","Pakistan","2020-04-08",4072,208,58,4,18.434,0.942,0.263,0.018,44896,2737,0.215,0.013,"tests performed"
"PAK","Pakistan","2020-04-09",4322,250,63,5,19.566,1.132,0.285,0.023,54706,9810,0.263,0.047,"tests performed"
"PAK","Pakistan","2020-04-10",4601,279,66,3,20.829,1.263,0.299,0.014,57836,3130,0.278,0.015,"tests performed"
"PAK","Pakistan","2020-04-11",4788,187,71,5,21.676,0.847,0.321,0.023,61801,3965,0.297,0.019,"tests performed"
"PAK","Pakistan","2020-04-12",5038,250,86,15,22.807,1.132,0.389,0.068,65114,3313,0.313,0.016,"tests performed"
"PAK","Pakistan","2020-04-13",5374,336,93,7,24.329,1.521,0.421,0.032,69928,4814,0.336,0.023,"tests performed"
"PAK","Pakistan","2020-04-14",5716,342,96,3,25.877,1.548,0.435,0.014,73439,3511,0.352,0.017,"tests performed"
"PAK","Pakistan","2020-04-15",5988,272,107,11,27.108,1.231,0.484,0.05,78979,5540,0.379,0.027,"tests performed"
"PAK","Pakistan","2020-04-16",6505,517,124,17,29.449,2.341,0.561,0.077,84704,5725,0.407,0.027,"tests performed"
"PAK","Pakistan","2020-04-17",7025,520,135,11,31.803,2.354,0.611,0.05,92548,7844,0.444,0.038,"tests performed"
"PAK","Pakistan","2020-04-18",7481,456,143,8,33.867,2.064,0.647,0.036,98522,5974,0.473,0.029,"tests performed"
"PAK","Pakistan","2020-04-19",7993,512,159,16,36.185,2.318,0.72,0.072,104302,5780,0.501,0.028,"tests performed"
"PAK","Pakistan","2020-04-20",8418,425,176,17,38.109,1.924,0.797,0.077,NA,NA,NA,NA,""
"PAK","Pakistan","2020-04-21",9216,798,192,16,41.722,3.613,0.869,0.072,111806,NA,0.537,NA,"tests performed"
"PAK","Pakistan","2020-04-22",9749,533,209,17,44.135,2.413,0.946,0.077,118020,6214,0.566,0.03,"tests performed"
"PAK","Pakistan","2020-04-23",9749,0,209,0,44.135,0,0.946,0,124549,6529,0.598,0.031,"tests performed"
"PAK","Pakistan","2020-04-24",11155,1406,237,28,50.5,6.365,1.073,0.127,131365,6816,0.63,0.033,"tests performed"
"PAK","Pakistan","2020-04-25",11940,785,253,16,54.053,3.554,1.145,0.072,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-21",1,1,0,0,0.112,0.112,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-22",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-23",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-24",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-25",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-26",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-27",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-28",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-29",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-30",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-03-31",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-01",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
"PNG","Papua New Guinea","2020-04-02",1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,""
