Entity,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Austria,AUT,"Mar 21, 2020",6,
Austria,AUT,"Mar 22, 2020",8,2
Austria,AUT,"Mar 23, 2020",16,8
Austria,AUT,"Mar 24, 2020",25,9
Austria,AUT,"Mar 25, 2020",30,5
Austria,AUT,"Mar 26, 2020",34,4
Austria,AUT,"Mar 27, 2020",52,18
Austria,AUT,"Mar 28, 2020",68,16
Austria,AUT,"Mar 29, 2020",68,
Austria,AUT,"Mar 30, 2020",86,18
Austria,AUT,"Mar 31, 2020",108,22
Austria,AUT,"Apr 1, 2020",128,20
Austria,AUT,"Apr 2, 2020",146,18
Austria,AUT,"Apr 3, 2020",158,12
Austria,AUT,"Apr 4, 2020",168,10
Austria,AUT,"Apr 5, 2020",186,18
Austria,AUT,"Apr 6, 2020",204,18
Austria,AUT,"Apr 7, 2020",220,16
Austria,AUT,"Apr 8, 2020",243,23
Austria,AUT,"Apr 9, 2020",273,30
Austria,AUT,"Apr 10, 2020",295,22
Austria,AUT,"Apr 11, 2020",319,24
Austria,AUT,"Apr 12, 2020",337,18
Austria,AUT,"Apr 13, 2020",350,13
Austria,AUT,"Apr 14, 2020",368,18
Austria,AUT,"Apr 15, 2020",384,16
Austria,AUT,"Apr 16, 2020",393,9
Austria,AUT,"Apr 17, 2020",410,17
Austria,AUT,"Apr 18, 2020",431,21
Austria,AUT,"Apr 19, 2020",443,12
Austria,AUT,"Apr 20, 2020",452,9
Austria,AUT,"Apr 21, 2020",462,10
Austria,AUT,"Apr 22, 2020",463,1
Austria,AUT,"Apr 23, 2020",494,31
Austria,AUT,"Apr 24, 2020",508,14
Austria,AUT,"Apr 25, 2020",513,5
Austria,AUT,"Apr 26, 2020",536,23
Austria,AUT,"Apr 27, 2020",542,6
Azerbaijan,AZE,"Mar 21, 2020",1,1
Azerbaijan,AZE,"Mar 22, 2020",1,
Azerbaijan,AZE,"Mar 23, 2020",1,
Azerbaijan,AZE,"Mar 24, 2020",1,
Azerbaijan,AZE,"Mar 25, 2020",1,
Azerbaijan,AZE,"Mar 26, 2020",2,1
Azerbaijan,AZE,"Mar 27, 2020",3,1
Azerbaijan,AZE,"Mar 28, 2020",3,
Azerbaijan,AZE,"Mar 29, 2020",4,1
Azerbaijan,AZE,"Mar 30, 2020",4,
Azerbaijan,AZE,"Mar 31, 2020",4,
Azerbaijan,AZE,"Apr 1, 2020",5,1
Azerbaijan,AZE,"Apr 2, 2020",5,
Azerbaijan,AZE,"Apr 3, 2020",5,
Azerbaijan,AZE,"Apr 4, 2020",5,
Azerbaijan,AZE,"Apr 5, 2020",5,
Azerbaijan,AZE,"Apr 6, 2020",7,2
Azerbaijan,AZE,"Apr 7, 2020",7,
Azerbaijan,AZE,"Apr 8, 2020",8,1
Azerbaijan,AZE,"Apr 9, 2020",8,
Azerbaijan,AZE,"Apr 10, 2020",9,1
Azerbaijan,AZE,"Apr 11, 2020",10,1
Azerbaijan,AZE,"Apr 12, 2020",11,1
Azerbaijan,AZE,"Apr 13, 2020",11,
Azerbaijan,AZE,"Apr 14, 2020",12,1
Azerbaijan,AZE,"Apr 15, 2020",13,1
Azerbaijan,AZE,"Apr 16, 2020",13,
Azerbaijan,AZE,"Apr 17, 2020",15,2
Azerbaijan,AZE,"Apr 18, 2020",15,
Azerbaijan,AZE,"Apr 19, 2020",18,3
Azerbaijan,AZE,"Apr 20, 2020",19,1
Azerbaijan,AZE,"Apr 21, 2020",19,
Azerbaijan,AZE,"Apr 22, 2020",20,1
Azerbaijan,AZE,"Apr 23, 2020",20,
Azerbaijan,AZE,"Apr 24, 2020",20,
Azerbaijan,AZE,"Apr 25, 2020",21,1
Azerbaijan,AZE,"Apr 26, 2020",21,
Azerbaijan,AZE,"Apr 27, 2020",21,
Bahamas,BHS,"Apr 2, 2020",1,1
Bahamas,BHS,"Apr 3, 2020",1,
Bahamas,BHS,"Apr 4, 2020",3,2
Bahamas,BHS,"Apr 5, 2020",4,1
Bahamas,BHS,"Apr 6, 2020",5,1
Bahamas,BHS,"Apr 7, 2020",5,
Bahamas,BHS,"Apr 8, 2020",6,1
Bahamas,BHS,"Apr 9, 2020",7,1
Bahamas,BHS,"Apr 10, 2020",8,1
Bahamas,BHS,"Apr 11, 2020",8,
Bahamas,BHS,"Apr 12, 2020",8,
Bahamas,BHS,"Apr 13, 2020",8,
Bahamas,BHS,"Apr 14, 2020",8,
Bahamas,BHS,"Apr 15, 2020",8,
Bahamas,BHS,"Apr 16, 2020",8,
Bahamas,BHS,"Apr 17, 2020",9,1
Bahamas,BHS,"Apr 18, 2020",9,
Bahamas,BHS,"Apr 19, 2020",9,
Bahamas,BHS,"Apr 20, 2020",9,
Bahamas,BHS,"Apr 21, 2020",9,
Bahamas,BHS,"Apr 22, 2020",9,
Bahamas,BHS,"Apr 23, 2020",9,
Bahamas,BHS,"Apr 24, 2020",11,2
Bahamas,BHS,"Apr 25, 2020",11,
Bahamas,BHS,"Apr 26, 2020",11,
Bahamas,BHS,"Apr 27, 2020",11,
Bahrain,BHR,"Mar 17, 2020",1,1
Bahrain,BHR,"Mar 18, 2020",1,
Bahrain,BHR,"Mar 19, 2020",1,
Bahrain,BHR,"Mar 20, 2020",1,
Bahrain,BHR,"Mar 21, 2020",1,
Bahrain,BHR,"Mar 22, 2020",1,
Bahrain,BHR,"Mar 23, 2020",2,1
Bahrain,BHR,"Mar 24, 2020",2,
Bahrain,BHR,"Mar 25, 2020",3,1
Bahrain,BHR,"Mar 26, 2020",3,
Bahrain,BHR,"Mar 27, 2020",4,1
Bahrain,BHR,"Mar 28, 2020",4,
Bahrain,BHR,"Mar 29, 2020",4,
Bahrain,BHR,"Mar 30, 2020",4,
Bahrain,BHR,"Mar 31, 2020",4,
Bahrain,BHR,"Apr 1, 2020",4,
Bahrain,BHR,"Apr 2, 2020",4,
Bahrain,BHR,"Apr 3, 2020",4,
Bahrain,BHR,"Apr 4, 2020",4,
Bahrain,BHR,"Apr 5, 2020",4,
Bahrain,BHR,"Apr 6, 2020",4,
Bahrain,BHR,"Apr 7, 2020",4,
Bahrain,BHR,"Apr 8, 2020",5,1
Bahrain,BHR,"Apr 9, 2020",5,
Bahrain,BHR,"Apr 10, 2020",5,
Bahrain,BHR,"Apr 11, 2020",6,1
Bahrain,BHR,"Apr 12, 2020",6,
Bahrain,BHR,"Apr 13, 2020",6,
Bahrain,BHR,"Apr 14, 2020",7,1
Bahrain,BHR,"Apr 15, 2020",7,
Bahrain,BHR,"Apr 16, 2020",7,
Bahrain,BHR,"Apr 17, 2020",7,
Bahrain,BHR,"Apr 18, 2020",7,
Bahrain,BHR,"Apr 19, 2020",7,
Bahrain,BHR,"Apr 20, 2020",7,
Bahrain,BHR,"Apr 21, 2020",7,
Bahrain,BHR,"Apr 22, 2020",7,
Bahrain,BHR,"Apr 23, 2020",7,
Bahrain,BHR,"Apr 24, 2020",8,1
Bahrain,BHR,"Apr 25, 2020",8,
Bahrain,BHR,"Apr 26, 2020",8,
Bahrain,BHR,"Apr 27, 2020",8,
Bangladesh,BGD,"Mar 22, 2020",2,2
Bangladesh,BGD,"Mar 23, 2020",3,1
Bangladesh,BGD,"Mar 24, 2020",3,
Bangladesh,BGD,"Mar 25, 2020",4,1
Bangladesh,BGD,"Mar 26, 2020",5,1
Bangladesh,BGD,"Mar 27, 2020",5,
Bangladesh,BGD,"Mar 28, 2020",5,
Bangladesh,BGD,"Mar 29, 2020",5,
Bangladesh,BGD,"Mar 30, 2020",5,
Bangladesh,BGD,"Mar 31, 2020",5,
Bangladesh,BGD,"Apr 1, 2020",5,
Bangladesh,BGD,"Apr 2, 2020",6,1
Bangladesh,BGD,"Apr 3, 2020",6,
Bangladesh,BGD,"Apr 4, 2020",6,
Bangladesh,BGD,"Apr 5, 2020",8,2
Bangladesh,BGD,"Apr 6, 2020",9,1
Bangladesh,BGD,"Apr 7, 2020",12,3
Bangladesh,BGD,"Apr 8, 2020",17,5
Bangladesh,BGD,"Apr 9, 2020",20,3
Bangladesh,BGD,"Apr 10, 2020",21,1
Bangladesh,BGD,"Apr 11, 2020",27,6
Bangladesh,BGD,"Apr 12, 2020",30,3
Bangladesh,BGD,"Apr 13, 2020",34,4
Bangladesh,BGD,"Apr 14, 2020",39,5
Bangladesh,BGD,"Apr 15, 2020",46,7
Bangladesh,BGD,"Apr 16, 2020",50,4
Bangladesh,BGD,"Apr 17, 2020",60,10
Bangladesh,BGD,"Apr 18, 2020",75,15
Bangladesh,BGD,"Apr 19, 2020",84,9
Bangladesh,BGD,"Apr 20, 2020",91,7
Bangladesh,BGD,"Apr 21, 2020",101,10
Bangladesh,BGD,"Apr 22, 2020",110,9
Bangladesh,BGD,"Apr 23, 2020",120,10
Bangladesh,BGD,"Apr 24, 2020",127,7
Bangladesh,BGD,"Apr 25, 2020",131,4
Bangladesh,BGD,"Apr 26, 2020",140,9
Bangladesh,BGD,"Apr 27, 2020",145,5
Barbados,BRB,"Apr 6, 2020",1,1
Barbados,BRB,"Apr 7, 2020",2,1
Barbados,BRB,"Apr 8, 2020",3,1
Barbados,BRB,"Apr 9, 2020",3,
Barbados,BRB,"Apr 10, 2020",3,
Barbados,BRB,"Apr 11, 2020",4,1
Barbados,BRB,"Apr 12, 2020",4,
Barbados,BRB,"Apr 13, 2020",4,
Barbados,BRB,"Apr 14, 2020",4,
Barbados,BRB,"Apr 15, 2020",5,1
Barbados,BRB,"Apr 16, 2020",5,
Barbados,BRB,"Apr 17, 2020",5,
Barbados,BRB,"Apr 18, 2020",5,
Barbados,BRB,"Apr 19, 2020",5,
Barbados,BRB,"Apr 20, 2020",5,
Barbados,BRB,"Apr 21, 2020",5,
Barbados,BRB,"Apr 22, 2020",5,
Barbados,BRB,"Apr 23, 2020",6,1
Barbados,BRB,"Apr 24, 2020",6,
Barbados,BRB,"Apr 25, 2020",6,
Barbados,BRB,"Apr 26, 2020",6,
Barbados,BRB,"Apr 27, 2020",6,
Belarus,BLR,"Apr 3, 2020",4,4
Belarus,BLR,"Apr 4, 2020",4,
Belarus,BLR,"Apr 5, 2020",5,1
Belarus,BLR,"Apr 6, 2020",8,3
Belarus,BLR,"Apr 7, 2020",13,5
Belarus,BLR,"Apr 8, 2020",13,
Belarus,BLR,"Apr 9, 2020",13,
Belarus,BLR,"Apr 10, 2020",16,3
Belarus,BLR,"Apr 11, 2020",19,3
Belarus,BLR,"Apr 12, 2020",23,4
Belarus,BLR,"Apr 13, 2020",26,3
Belarus,BLR,"Apr 14, 2020",29,3
Belarus,BLR,"Apr 15, 2020",33,4
Belarus,BLR,"Apr 16, 2020",36,3
Belarus,BLR,"Apr 17, 2020",40,4
Belarus,BLR,"Apr 18, 2020",42,2
Belarus,BLR,"Apr 19, 2020",45,3
Belarus,BLR,"Apr 20, 2020",47,2
Belarus,BLR,"Apr 21, 2020",51,4
Belarus,BLR,"Apr 22, 2020",55,4
Belarus,BLR,"Apr 23, 2020",58,3
Belarus,BLR,"Apr 24, 2020",60,2
Belarus,BLR,"Apr 25, 2020",63,3
Belarus,BLR,"Apr 26, 2020",67,4
Belarus,BLR,"Apr 27, 2020",72,5
Belgium,BEL,"Mar 12, 2020",3,3
Belgium,BEL,"Mar 13, 2020",3,
Belgium,BEL,"Mar 14, 2020",3,
Belgium,BEL,"Mar 15, 2020",4,1
Belgium,BEL,"Mar 16, 2020",4,
Belgium,BEL,"Mar 17, 2020",5,1
Belgium,BEL,"Mar 18, 2020",5,
Belgium,BEL,"Mar 19, 2020",14,9
Belgium,BEL,"Mar 20, 2020",21,7
Belgium,BEL,"Mar 21, 2020",37,16
Belgium,BEL,"Mar 22, 2020",67,30
Belgium,BEL,"Mar 23, 2020",75,8
Belgium,BEL,"Mar 24, 2020",88,13
Belgium,BEL,"Mar 25, 2020",122,34
Belgium,BEL,"Mar 26, 2020",178,56
Belgium,BEL,"Mar 27, 2020",220,42
Belgium,BEL,"Mar 28, 2020",289,69
Belgium,BEL,"Mar 29, 2020",353,64
Belgium,BEL,"Mar 30, 2020",431,78
Belgium,BEL,"Mar 31, 2020",513,82
Belgium,BEL,"Apr 1, 2020",705,192
Belgium,BEL,"Apr 2, 2020",828,123
Belgium,BEL,"Apr 3, 2020",1011,183
Belgium,BEL,"Apr 4, 2020",1143,132
Belgium,BEL,"Apr 5, 2020",1283,140
Belgium,BEL,"Apr 6, 2020",1447,164
Belgium,BEL,"Apr 7, 2020",1632,185
Belgium,BEL,"Apr 8, 2020",2035,403
Belgium,BEL,"Apr 9, 2020",2240,205
Belgium,BEL,"Apr 10, 2020",2523,283
Belgium,BEL,"Apr 11, 2020",3019,496
Belgium,BEL,"Apr 12, 2020",3346,327
Belgium,BEL,"Apr 13, 2020",3600,254
Belgium,BEL,"Apr 14, 2020",3903,303
Belgium,BEL,"Apr 15, 2020",4157,254
Belgium,BEL,"Apr 16, 2020",4440,283
Belgium,BEL,"Apr 17, 2020",4857,417
Belgium,BEL,"Apr 18, 2020",5163,306
Belgium,BEL,"Apr 19, 2020",5453,290
Belgium,BEL,"Apr 20, 2020",5683,230
Belgium,BEL,"Apr 21, 2020",5828,145
Belgium,BEL,"Apr 22, 2020",5998,170
Belgium,BEL,"Apr 23, 2020",6262,264
Belgium,BEL,"Apr 24, 2020",6490,228
Belgium,BEL,"Apr 25, 2020",6679,189
Belgium,BEL,"Apr 26, 2020",6917,238
Belgium,BEL,"Apr 27, 2020",7094,177
Belize,BLZ,"Apr 6, 2020",1,1
Belize,BLZ,"Apr 7, 2020",1,
Belize,BLZ,"Apr 8, 2020",1,
Belize,BLZ,"Apr 9, 2020",1,
Belize,BLZ,"Apr 10, 2020",1,
Belize,BLZ,"Apr 11, 2020",2,1
Belize,BLZ,"Apr 12, 2020",2,
Belize,BLZ,"Apr 13, 2020",2,
Belize,BLZ,"Apr 14, 2020",2,
Belize,BLZ,"Apr 15, 2020",2,
Belize,BLZ,"Apr 16, 2020",2,
Belize,BLZ,"Apr 17, 2020",2,
Belize,BLZ,"Apr 18, 2020",2,
Belize,BLZ,"Apr 19, 2020",2,
Belize,BLZ,"Apr 20, 2020",2,
Belize,BLZ,"Apr 21, 2020",2,
Belize,BLZ,"Apr 22, 2020",2,
Belize,BLZ,"Apr 23, 2020",2,
Belize,BLZ,"Apr 24, 2020",2,
Belize,BLZ,"Apr 25, 2020",2,
Belize,BLZ,"Apr 26, 2020",2,
Belize,BLZ,"Apr 27, 2020",2,
Benin,BEN,"Apr 7, 2020",1,1
Benin,BEN,"Apr 8, 2020",1,
Benin,BEN,"Apr 9, 2020",1,
Benin,BEN,"Apr 10, 2020",1,
Benin,BEN,"Apr 11, 2020",1,
Benin,BEN,"Apr 12, 2020",1,
Benin,BEN,"Apr 13, 2020",1,
Benin,BEN,"Apr 14, 2020",1,
Benin,BEN,"Apr 15, 2020",1,
Benin,BEN,"Apr 16, 2020",1,
Benin,BEN,"Apr 17, 2020",1,
Benin,BEN,"Apr 18, 2020",1,
Benin,BEN,"Apr 19, 2020",1,
Benin,BEN,"Apr 20, 2020",1,
Benin,BEN,"Apr 21, 2020",1,
Benin,BEN,"Apr 22, 2020",1,
Benin,BEN,"Apr 23, 2020",1,
Benin,BEN,"Apr 24, 2020",1,
Benin,BEN,"Apr 25, 2020",1,
Benin,BEN,"Apr 26, 2020",1,
Benin,BEN,"Apr 27, 2020",1,
Bermuda,BMU,"Apr 7, 2020",2,2
Bermuda,BMU,"Apr 8, 2020",2,
Bermuda,BMU,"Apr 9, 2020",3,1
Bermuda,BMU,"Apr 10, 2020",4,1
Bermuda,BMU,"Apr 11, 2020",4,
Bermuda,BMU,"Apr 12, 2020",4,
Bermuda,BMU,"Apr 13, 2020",4,
Bermuda,BMU,"Apr 14, 2020",4,
Bermuda,BMU,"Apr 15, 2020",5,1
Bermuda,BMU,"Apr 16, 2020",5,
Bermuda,BMU,"Apr 17, 2020",5,
Bermuda,BMU,"Apr 18, 2020",5,
Bermuda,BMU,"Apr 19, 2020",5,
Bermuda,BMU,"Apr 20, 2020",5,
Bermuda,BMU,"Apr 21, 2020",5,
Bermuda,BMU,"Apr 22, 2020",5,
Bermuda,BMU,"Apr 23, 2020",5,
Bermuda,BMU,"Apr 24, 2020",5,
Bermuda,BMU,"Apr 25, 2020",5,
Bermuda,BMU,"Apr 26, 2020",5,
Bermuda,BMU,"Apr 27, 2020",5,
Bolivia,BOL,"Mar 30, 2020",3,3
Bolivia,BOL,"Mar 31, 2020",6,3
Bolivia,BOL,"Apr 1, 2020",7,1
Bolivia,BOL,"Apr 2, 2020",8,1
Bolivia,BOL,"Apr 3, 2020",9,1
Bolivia,BOL,"Apr 4, 2020",10,1
Bolivia,BOL,"Apr 5, 2020",10,
Bolivia,BOL,"Apr 6, 2020",11,1
Bolivia,BOL,"Apr 7, 2020",14,3
Bolivia,BOL,"Apr 8, 2020",15,1
Bolivia,BOL,"Apr 9, 2020",18,3
Bolivia,BOL,"Apr 10, 2020",19,1
Bolivia,BOL,"Apr 11, 2020",20,1
Bolivia,BOL,"Apr 12, 2020",24,4
Bolivia,BOL,"Apr 13, 2020",27,3
Bolivia,BOL,"Apr 14, 2020",28,1
Bolivia,BOL,"Apr 15, 2020",28,
Bolivia,BOL,"Apr 16, 2020",29,1
Bolivia,BOL,"Apr 17, 2020",31,2
Bolivia,BOL,"Apr 18, 2020",31,
Bolivia,BOL,"Apr 19, 2020",32,1
Bolivia,BOL,"Apr 20, 2020",33,1
Bolivia,BOL,"Apr 21, 2020",34,1
Bolivia,BOL,"Apr 22, 2020",37,3
Bolivia,BOL,"Apr 23, 2020",40,3
Bolivia,BOL,"Apr 24, 2020",43,3
Bolivia,BOL,"Apr 25, 2020",44,1
Bolivia,BOL,"Apr 26, 2020",46,2
Bolivia,BOL,"Apr 27, 2020",50,4
Bosnia and Herzegovina,BIH,"Mar 22, 2020",1,1
Bosnia and Herzegovina,BIH,"Mar 23, 2020",1,
Bosnia and Herzegovina,BIH,"Mar 24, 2020",1,
Bosnia and Herzegovina,BIH,"Mar 25, 2020",2,1
Bosnia and Herzegovina,BIH,"Mar 26, 2020",3,1
Bosnia and Herzegovina,BIH,"Mar 27, 2020",3,
Bosnia and Herzegovina,BIH,"Mar 28, 2020",3,
Bosnia and Herzegovina,BIH,"Mar 29, 2020",5,2
Bosnia and Herzegovina,BIH,"Mar 30, 2020",6,1
Bosnia and Herzegovina,BIH,"Mar 31, 2020",8,2
Bosnia and Herzegovina,BIH,"Apr 1, 2020",12,4
Bosnia and Herzegovina,BIH,"Apr 2, 2020",13,1
Bosnia and Herzegovina,BIH,"Apr 3, 2020",17,4
Bosnia and Herzegovina,BIH,"Apr 4, 2020",18,1
Bosnia and Herzegovina,BIH,"Apr 5, 2020",21,3
Bosnia and Herzegovina,BIH,"Apr 6, 2020",24,3
Bosnia and Herzegovina,BIH,"Apr 7, 2020",28,4
Bosnia and Herzegovina,BIH,"Apr 8, 2020",32,4
Bosnia and Herzegovina,BIH,"Apr 9, 2020",35,3
Bosnia and Herzegovina,BIH,"Apr 10, 2020",36,1
Bosnia and Herzegovina,BIH,"Apr 11, 2020",37,1
Bosnia and Herzegovina,BIH,"Apr 12, 2020",37,
Bosnia and Herzegovina,BIH,"Apr 13, 2020",38,1
Bosnia and Herzegovina,BIH,"Apr 14, 2020",38,
Bosnia and Herzegovina,BIH,"Apr 15, 2020",39,1
Bosnia and Herzegovina,BIH,"Apr 16, 2020",40,1
Bosnia and Herzegovina,BIH,"Apr 17, 2020",41,1
Bosnia and Herzegovina,BIH,"Apr 18, 2020",44,3
Bosnia and Herzegovina,BIH,"Apr 19, 2020",45,1
Bosnia and Herzegovina,BIH,"Apr 20, 2020",46,1
Bosnia and Herzegovina,BIH,"Apr 21, 2020",48,2
Bosnia and Herzegovina,BIH,"Apr 22, 2020",50,2
Bosnia and Herzegovina,BIH,"Apr 23, 2020",52,2
Bosnia and Herzegovina,BIH,"Apr 24, 2020",53,1
Bosnia and Herzegovina,BIH,"Apr 25, 2020",54,1
Bosnia and Herzegovina,BIH,"Apr 26, 2020",56,2
Bosnia and Herzegovina,BIH,"Apr 27, 2020",58,2
Botswana,BWA,"Apr 2, 2020",1,1
Botswana,BWA,"Apr 3, 2020",1,
Botswana,BWA,"Apr 4, 2020",1,
Botswana,BWA,"Apr 5, 2020",1,
Botswana,BWA,"Apr 6, 2020",1,
Botswana,BWA,"Apr 7, 2020",1,
Botswana,BWA,"Apr 8, 2020",1,
Botswana,BWA,"Apr 9, 2020",1,
Botswana,BWA,"Apr 10, 2020",1,
Botswana,BWA,"Apr 11, 2020",1,
Botswana,BWA,"Apr 12, 2020",1,
Botswana,BWA,"Apr 13, 2020",1,
Botswana,BWA,"Apr 14, 2020",1,
Botswana,BWA,"Apr 15, 2020",1,
Botswana,BWA,"Apr 16, 2020",1,
Botswana,BWA,"Apr 17, 2020",1,
Botswana,BWA,"Apr 18, 2020",1,
Botswana,BWA,"Apr 19, 2020",1,
Botswana,BWA,"Apr 20, 2020",1,
Botswana,BWA,"Apr 21, 2020",1,
Botswana,BWA,"Apr 22, 2020",1,
Botswana,BWA,"Apr 23, 2020",1,
Botswana,BWA,"Apr 24, 2020",1,
Botswana,BWA,"Apr 25, 2020",1,
Botswana,BWA,"Apr 26, 2020",1,
Botswana,BWA,"Apr 27, 2020",1,
Brazil,BRA,"Mar 18, 2020",1,1
Brazil,BRA,"Mar 19, 2020",4,3
Brazil,BRA,"Mar 20, 2020",6,2
Brazil,BRA,"Mar 21, 2020",11,5
Brazil,BRA,"Mar 22, 2020",18,7
Brazil,BRA,"Mar 23, 2020",25,7
Brazil,BRA,"Mar 24, 2020",34,9
Brazil,BRA,"Mar 25, 2020",46,12
Brazil,BRA,"Mar 26, 2020",57,11
Brazil,BRA,"Mar 27, 2020",77,20
Brazil,BRA,"Mar 28, 2020",92,15
Brazil,BRA,"Mar 29, 2020",114,22
Brazil,BRA,"Mar 30, 2020",136,22
Brazil,BRA,"Mar 31, 2020",159,23
Brazil,BRA,"Apr 1, 2020",201,42
Brazil,BRA,"Apr 2, 2020",241,40
Brazil,BRA,"Apr 3, 2020",299,58
Brazil,BRA,"Apr 4, 2020",359,60
Brazil,BRA,"Apr 5, 2020",432,73
Brazil,BRA,"Apr 6, 2020",486,54
Brazil,BRA,"Apr 7, 2020",553,67
Brazil,BRA,"Apr 8, 2020",667,114
Brazil,BRA,"Apr 9, 2020",800,133
Brazil,BRA,"Apr 10, 2020",941,141
Brazil,BRA,"Apr 11, 2020",1056,115
Brazil,BRA,"Apr 12, 2020",1124,68
Brazil,BRA,"Apr 13, 2020",1223,99
Brazil,BRA,"Apr 14, 2020",1328,105
Brazil,BRA,"Apr 15, 2020",1532,204
Brazil,BRA,"Apr 16, 2020",1736,204
Brazil,BRA,"Apr 17, 2020",1924,188
Brazil,BRA,"Apr 18, 2020",2141,217
Brazil,BRA,"Apr 19, 2020",2347,206
Brazil,BRA,"Apr 20, 2020",2462,115
Brazil,BRA,"Apr 21, 2020",2575,113
Brazil,BRA,"Apr 22, 2020",2741,166
Brazil,BRA,"Apr 23, 2020",2906,165
Brazil,BRA,"Apr 24, 2020",3313,407
Brazil,BRA,"Apr 25, 2020",3670,357
Brazil,BRA,"Apr 26, 2020",4016,346
Brazil,BRA,"Apr 27, 2020",4205,189
British Virgin Islands,VGB,"Apr 20, 2020",1,1
British Virgin Islands,VGB,"Apr 21, 2020",1,
British Virgin Islands,VGB,"Apr 22, 2020",1,
British Virgin Islands,VGB,"Apr 23, 2020",1,
British Virgin Islands,VGB,"Apr 24, 2020",1,
British Virgin Islands,VGB,"Apr 25, 2020",1,
British Virgin Islands,VGB,"Apr 26, 2020",1,
British Virgin Islands,VGB,"Apr 27, 2020",1,
Brunei,BRN,"Mar 29, 2020",1,1
Brunei,BRN,"Mar 30, 2020",1,
Brunei,BRN,"Mar 31, 2020",1,
Brunei,BRN,"Apr 1, 2020",1,
Brunei,BRN,"Apr 2, 2020",1,
Brunei,BRN,"Apr 3, 2020",1,
Brunei,BRN,"Apr 4, 2020",1,
Brunei,BRN,"Apr 5, 2020",1,
Brunei,BRN,"Apr 6, 2020",1,
Brunei,BRN,"Apr 7, 2020",1,
Brunei,BRN,"Apr 8, 2020",1,
Brunei,BRN,"Apr 9, 2020",1,
Brunei,BRN,"Apr 10, 2020",1,
Brunei,BRN,"Apr 11, 2020",1,
Brunei,BRN,"Apr 12, 2020",1,
Brunei,BRN,"Apr 13, 2020",1,
Brunei,BRN,"Apr 14, 2020",1,
Brunei,BRN,"Apr 15, 2020",1,
Brunei,BRN,"Apr 16, 2020",1,
Brunei,BRN,"Apr 17, 2020",1,
Brunei,BRN,"Apr 18, 2020",1,
Brunei,BRN,"Apr 19, 2020",1,
Brunei,BRN,"Apr 20, 2020",1,
Brunei,BRN,"Apr 21, 2020",1,
Brunei,BRN,"Apr 22, 2020",1,
Brunei,BRN,"Apr 23, 2020",1,
Brunei,BRN,"Apr 24, 2020",1,
Brunei,BRN,"Apr 25, 2020",1,
Brunei,BRN,"Apr 26, 2020",1,
Brunei,BRN,"Apr 27, 2020",1,
Bulgaria,BGR,"Mar 12, 2020",1,1
Bulgaria,BGR,"Mar 13, 2020",1,
Bulgaria,BGR,"Mar 14, 2020",1,
Bulgaria,BGR,"Mar 15, 2020",2,1
Bulgaria,BGR,"Mar 16, 2020",2,
Bulgaria,BGR,"Mar 17, 2020",2,
Bulgaria,BGR,"Mar 18, 2020",2,
Bulgaria,BGR,"Mar 19, 2020",2,
Bulgaria,BGR,"Mar 20, 2020",3,1
Bulgaria,BGR,"Mar 21, 2020",3,
Bulgaria,BGR,"Mar 22, 2020",3,
Bulgaria,BGR,"Mar 23, 2020",3,
Bulgaria,BGR,"Mar 24, 2020",3,
Bulgaria,BGR,"Mar 25, 2020",3,
Bulgaria,BGR,"Mar 26, 2020",3,
Bulgaria,BGR,"Mar 27, 2020",3,
Bulgaria,BGR,"Mar 28, 2020",3,
Bulgaria,BGR,"Mar 29, 2020",7,4
Bulgaria,BGR,"Mar 30, 2020",8,1
Bulgaria,BGR,"Mar 31, 2020",8,
Bulgaria,BGR,"Apr 1, 2020",8,
Bulgaria,BGR,"Apr 2, 2020",10,2
Bulgaria,BGR,"Apr 3, 2020",10,
Bulgaria,BGR,"Apr 4, 2020",14,4
Bulgaria,BGR,"Apr 5, 2020",17,3
Bulgaria,BGR,"Apr 6, 2020",20,3
Bulgaria,BGR,"Apr 7, 2020",22,2
Bulgaria,BGR,"Apr 8, 2020",23,1
Bulgaria,BGR,"Apr 9, 2020",24,1
Bulgaria,BGR,"Apr 10, 2020",24,
Bulgaria,BGR,"Apr 11, 2020",25,1
Bulgaria,BGR,"Apr 12, 2020",28,3
Bulgaria,BGR,"Apr 13, 2020",29,1
Bulgaria,BGR,"Apr 14, 2020",32,3
Bulgaria,BGR,"Apr 15, 2020",35,3
Bulgaria,BGR,"Apr 16, 2020",36,1
Bulgaria,BGR,"Apr 17, 2020",38,2
Bulgaria,BGR,"Apr 18, 2020",41,3
Bulgaria,BGR,"Apr 19, 2020",41,
Bulgaria,BGR,"Apr 20, 2020",43,2
Bulgaria,BGR,"Apr 21, 2020",43,
Bulgaria,BGR,"Apr 22, 2020",45,2
Bulgaria,BGR,"Apr 23, 2020",49,4
Bulgaria,BGR,"Apr 24, 2020",52,3
Bulgaria,BGR,"Apr 25, 2020",54,2
Bulgaria,BGR,"Apr 26, 2020",55,1
Bulgaria,BGR,"Apr 27, 2020",56,1
Burkina Faso,BFA,"Mar 19, 2020",1,1
Burkina Faso,BFA,"Mar 20, 2020",1,
Burkina Faso,BFA,"Mar 21, 2020",1,
Burkina Faso,BFA,"Mar 22, 2020",3,2
Burkina Faso,BFA,"Mar 23, 2020",3,
